id,application_id,location,status,created_at,updated_at,end,start,interview_id,organizer_id,_fivetran_deleted,_fivetran_synced
172968131,148516667,"Yoco - Parkhurst, Parkhurst Hub-1-Ystore Huddle One (4)",complete,2020-01-23 11:21:44.339000,2020-02-05 12:04:27.875000,2020-01-24 08:15:00.000000,2020-01-24 07:30:00.000000,9564741,473239,false,2021-03-09 14:08:13.246000
178104590,152226934,Remote - Telephonic,complete,2020-02-25 15:53:03.551000,2020-03-24 15:38:26.598000,2020-02-26 15:00:00.000000,2020-02-26 14:30:00.000000,14710841,473239,false,2021-03-09 14:08:13.515000
230149996,190481902,,complete,2021-03-03 12:38:50.336000,2021-03-04 17:35:05.444000,2021-03-04 11:00:00.000000,2021-03-04 10:00:00.000000,20270982,1298406,false,2021-03-09 14:08:14.264000
237702607,195113960,,complete,2021-04-14 12:38:28.949000,2021-04-19 10:46:12.095000,2021-04-16 11:30:00.000000,2021-04-16 10:30:00.000000,20721858,1548499,false,2021-04-19 12:28:36.972000
173170204,141371385,"Yoco Shortmarket, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-24 15:25:29.552000,2020-02-13 12:34:34.194000,2020-01-30 10:15:00.000000,2020-01-30 09:30:00.000000,7562873,1298406,false,2021-03-09 14:08:12.745000
240419345,193904367,,complete,2021-04-29 07:38:58.517000,2021-06-01 07:39:43.184000,2021-05-27 09:00:00.000000,2021-05-27 08:00:00.000000,20846315,1298406,false,2021-06-01 12:55:36.072000
242232366,197275035,,complete,2021-05-10 07:37:16.574000,2021-06-01 11:05:42.532000,2021-05-27 10:15:00.000000,2021-05-27 09:45:00.000000,21383311,1548499,false,2021-06-01 12:55:36.072000
244204282,199814675,,complete,2021-05-20 12:46:16.704000,2021-06-01 11:06:41.803000,2021-05-26 14:30:00.000000,2021-05-26 14:00:00.000000,21383311,1548499,false,2021-06-01 12:55:36.073000
245426399,199678769,,complete,2021-05-27 08:05:15.129000,2021-06-01 06:53:35.030000,2021-05-31 13:45:00.000000,2021-05-31 13:00:00.000000,21441381,1548499,false,2021-06-01 12:55:36.073000
245436298,200625773,,awaiting_feedback,2021-05-27 09:48:34.678000,2021-06-01 15:14:20.692000,2021-05-31 15:00:00.000000,2021-05-31 14:30:00.000000,21534339,452419,false,2021-06-01 18:55:06.905000
184283463,151816608,Zoom,complete,2020-04-15 15:02:00.694000,2021-05-10 12:19:41.490000,2020-04-17 10:00:00.000000,2020-04-17 09:00:00.000000,14618376,1298406,false,2021-05-10 12:30:33.643000
229627333,189753161,,complete,2021-03-01 08:32:10.120000,2021-05-10 12:23:26.362000,2021-03-03 10:00:00.000000,2021-03-03 09:00:00.000000,18468558,484360,false,2021-05-10 18:32:28.772000
172748308,147769463,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-01-22 08:22:25.476000,2020-02-21 12:13:18.237000,2020-01-27 14:30:00.000000,2020-01-27 13:45:00.000000,11223601,473239,false,2021-03-09 14:08:13.246000
241518088,195551793,,complete,2021-05-05 14:29:46.858000,2021-05-27 10:23:19.909000,2021-05-06 09:00:00.000000,2021-05-06 08:00:00.000000,20902122,1298406,false,2021-05-27 12:56:42.920000
222245049,184769275,,complete,2021-01-19 19:19:36.262000,2021-01-25 07:26:44.712000,2021-01-22 12:45:00.000000,2021-01-22 12:15:00.000000,17254245,1298406,false,2021-03-09 14:08:14.030000
181026329,154261300,https://zoom.us/j/630980374,complete,2020-03-16 06:24:08.265000,2020-03-31 10:35:11.743000,2020-03-26 12:00:00.000000,2020-03-26 11:00:00.000000,14069591,1298406,false,2021-03-09 14:08:13.764000
232207710,190687439,,complete,2021-03-15 08:15:01.114000,2021-03-29 11:01:51.927000,2021-03-15 13:00:00.000000,2021-03-15 12:15:00.000000,20391947,733990,false,2021-03-29 12:32:28.644000
236395446,192620721,,complete,2021-04-07 10:18:04.270000,2021-05-06 05:26:46.808000,2021-04-15 11:00:00.000000,2021-04-15 10:00:00.000000,19618100,1548499,false,2021-05-06 06:27:36.087000
192387359,163052672,,complete,2020-07-01 11:25:33.354000,2021-05-10 12:25:14.307000,2020-07-02 10:00:00.000000,2020-07-02 09:30:00.000000,13553023,1298406,false,2021-05-10 18:32:28.770000
229880248,189205272,,complete,2021-03-02 08:07:03.021000,2021-05-10 12:23:04.554000,2021-03-03 13:00:00.000000,2021-03-03 12:00:00.000000,18468558,484360,false,2021-05-10 18:32:28.771000
178323523,142821143,"Yoco - Parkhurst, Shortmarket Hub-7-AV Meeting Room (7), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-02-26 16:29:54.627000,2020-03-12 12:29:40.391000,2020-03-03 15:15:00.000000,2020-03-03 14:45:00.000000,13102993,473239,false,2021-03-09 14:08:12.996000
224160584,186429490,,complete,2021-01-29 14:44:18.947000,2021-01-29 14:48:20.911000,2021-01-29 07:00:00.000000,2021-01-29 06:00:00.000000,17281049,1298406,false,2021-03-09 14:08:14.030000
230889016,190074803,,complete,2021-03-07 21:45:27.137000,2021-05-10 12:22:51.356000,2021-03-10 08:30:00.000000,2021-03-10 08:00:00.000000,18584058,484360,false,2021-05-10 18:32:28.773000
225469013,187310562,,complete,2021-02-05 11:24:21.368000,2021-05-13 07:49:14.897000,2021-02-05 13:00:00.000000,2021-02-05 12:00:00.000000,18156582,1298406,false,2021-05-13 12:28:35.548000
180086091,151083681,Yoco - Shortmarket,complete,2020-03-09 14:39:46.652000,2020-03-26 16:37:26.568000,2020-03-20 11:00:00.000000,2020-03-20 10:15:00.000000,14710845,473239,false,2021-03-09 14:08:13.514000
238432066,195781310,,complete,2021-04-19 07:46:25.438000,2021-05-04 14:32:56.760000,2021-04-22 10:30:00.000000,2021-04-22 10:00:00.000000,20270980,1298406,false,2021-05-04 18:28:19.548000
220938471,180158181,,complete,2021-01-12 08:48:58.276000,2021-05-10 12:48:30.771000,2021-01-12 09:20:00.000000,2021-01-12 09:00:00.000000,18050600,1298406,false,2021-05-10 18:32:28.770000
173853563,146802318,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room C (8)",complete,2020-01-29 12:08:09.953000,2021-01-27 12:24:08.882000,2020-01-30 10:30:00.000000,2020-01-30 10:00:00.000000,14101938,473239,false,2021-03-09 14:08:13.246000
176287830,144641024,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room S (6)",complete,2020-02-13 13:22:18.730000,2020-02-25 09:39:10.868000,2020-02-18 15:00:00.000000,2020-02-18 14:15:00.000000,14726628,473239,false,2021-03-09 14:08:13.245000
229972357,188819067,,complete,2021-03-02 17:42:17.978000,2021-05-10 12:20:58.315000,2021-03-03 14:45:00.000000,2021-03-03 13:45:00.000000,18468558,484360,false,2021-05-10 18:32:28.771000
174046708,147659267,Shortmarket Hub-6-Meeting Room S (6),complete,2020-01-30 11:11:54.700000,2020-03-10 14:57:40.947000,2020-02-03 09:00:00.000000,2020-02-03 08:00:00.000000,13953848,592582,false,2021-03-09 14:08:13.246000
180498296,149780080,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-03-11 13:59:18.410000,2021-05-10 12:44:18.686000,2020-03-16 14:30:00.000000,2020-03-16 14:00:00.000000,14430393,473239,false,2021-05-10 18:32:28.764000
228311476,189114187,,complete,2021-02-22 07:17:38.714000,2021-03-04 19:31:19.913000,2021-02-23 09:30:00.000000,2021-02-23 09:00:00.000000,18095707,592580,false,2021-03-09 14:08:14.263000
223457271,185943149,,complete,2021-01-26 10:51:36.034000,2021-02-11 12:06:13.636000,2021-02-01 10:30:00.000000,2021-02-01 10:00:00.000000,18095707,592580,false,2021-03-09 14:08:14.030000
237442861,195536826,,complete,2021-04-13 07:38:30.469000,2021-05-20 11:01:28.259000,2021-04-14 13:00:00.000000,2021-04-14 12:00:00.000000,18804034,1298406,false,2021-05-20 12:29:52.133000
173160094,148017563,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-01-24 14:07:55.009000,2020-01-31 12:31:38.949000,2020-01-27 10:45:00.000000,2020-01-27 10:00:00.000000,14101934,473239,false,2021-03-09 14:08:13.246000
177539543,144471697,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-21 13:29:15.476000,2020-03-11 17:07:35.355000,2020-02-26 14:00:00.000000,2020-02-26 13:45:00.000000,14813677,473239,false,2021-03-09 14:08:13.245000
178253369,144184718,Yoco -Remote ,awaiting_feedback,2020-02-26 05:54:33.641000,2020-03-12 11:35:36.035000,2020-03-08 14:00:00.000000,2020-03-08 11:00:00.000000,11022754,1294352,false,2021-03-09 14:08:12.996000
231180947,191072712,,complete,2021-03-09 07:47:42.541000,2021-03-12 16:16:42.129000,2021-03-12 14:30:00.000000,2021-03-12 14:00:00.000000,20391894,733990,false,2021-03-12 18:34:07.514000
239753558,197083121,,complete,2021-04-26 15:48:07.757000,2021-05-03 12:07:01.701000,2021-04-28 13:45:00.000000,2021-04-28 13:00:00.000000,19618099,1298406,false,2021-05-03 12:28:43.858000
243774088,198683456,,complete,2021-05-18 14:55:11.477000,2021-05-21 09:16:03.191000,2021-05-20 11:45:00.000000,2021-05-20 11:00:00.000000,21205724,484360,false,2021-05-21 12:55:58.853000
178700875,152398803,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room C (8)",complete,2020-02-28 16:17:28.039000,2020-03-09 15:32:56.511000,2020-03-09 08:45:00.000000,2020-03-09 08:00:00.000000,13002060,473239,false,2021-03-09 14:08:13.515000
229047643,188760929,,complete,2021-02-25 07:00:08.763000,2021-03-26 15:33:16.410000,2021-03-08 09:30:00.000000,2021-03-08 09:00:00.000000,20270980,1298406,false,2021-03-26 18:31:37.951000
233748195,191612524,,complete,2021-03-23 08:45:51.776000,2021-03-29 10:39:41.764000,2021-03-26 12:00:00.000000,2021-03-26 11:00:00.000000,20270983,1298406,false,2021-03-29 12:32:28.645000
229285891,183100497,,complete,2021-02-26 10:01:23.532000,2021-03-29 14:37:08.934000,2021-03-02 13:00:00.000000,2021-03-02 12:00:00.000000,16402592,1298406,false,2021-03-29 18:30:35.436000
226307458,187175593,,complete,2021-02-10 08:48:12.066000,2021-03-16 15:16:15.949000,2021-02-15 08:30:00.000000,2021-02-15 08:00:00.000000,18468559,484360,false,2021-03-16 18:33:07.539000
227971863,187298087,,complete,2021-02-19 12:28:07.587000,2021-04-13 13:46:49.553000,2021-03-05 07:00:00.000000,2021-03-05 06:00:00.000000,18208836,1298406,false,2021-04-13 18:28:46.855000
175150791,148668268,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-06 14:00:28.846000,2020-03-02 16:14:29.934000,2020-02-12 09:30:00.000000,2020-02-12 09:00:00.000000,14430395,452763,false,2021-03-09 14:08:13.246000
241953980,198184207,https://us02web.zoom.us/j/83854660876?pwd=V0lET3F5YmFxTDIxZXdjUWVHcUhpQT09,complete,2021-05-07 13:53:54.625000,2021-05-30 06:30:04.204000,2021-05-14 10:00:00.000000,2021-05-14 09:30:00.000000,21307074,452419,false,2021-05-30 06:56:22.674000
245694162,200955335,,awaiting_feedback,2021-05-28 16:28:18.647000,2021-05-31 09:00:05.699000,2021-05-31 08:00:00.000000,2021-05-31 07:00:00.000000,20270982,1298406,false,2021-05-31 12:55:47.394000
245530446,200850725,,awaiting_feedback,2021-05-27 18:33:45.955000,2021-06-04 09:00:04.719000,2021-06-04 08:00:00.000000,2021-06-04 07:00:00.000000,21637797,1298406,false,2021-06-04 12:55:44.064000
177101245,151444210,Yoco - Remote,complete,2020-02-19 05:18:07.116000,2020-03-03 07:48:25.014000,2020-02-25 20:00:00.000000,2020-02-25 17:00:00.000000,14630785,1294352,false,2021-03-09 14:08:13.514000
235057838,153238646,,complete,2021-03-30 14:35:57.966000,2021-04-21 14:28:50.908000,2021-04-01 12:00:00.000000,2021-04-01 11:00:00.000000,20800663,1548499,false,2021-04-21 18:28:48.162000
220701598,183518235,,complete,2021-01-11 09:49:52.141000,2021-05-10 12:48:31.915000,2021-01-12 11:20:00.000000,2021-01-12 11:00:00.000000,18050600,1298406,false,2021-05-10 18:32:28.770000
183590196,151455611,,complete,2020-04-08 10:17:39.403000,2021-05-10 12:46:38.585000,2020-04-08 06:30:00.000000,2020-04-08 06:00:00.000000,14430303,1298406,false,2021-05-10 18:32:28.769000
177539228,147770012,"Remote - Zoom Call (Link in details below), Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-21 13:25:27.144000,2020-03-11 17:08:53.901000,2020-02-28 13:30:00.000000,2020-02-28 13:00:00.000000,13954052,473239,false,2021-03-09 14:08:13.246000
222633564,185367208,,complete,2021-01-21 13:53:39.004000,2021-01-26 12:53:23.570000,2021-01-21 08:30:00.000000,2021-01-21 08:00:00.000000,18208984,1298406,false,2021-03-09 14:08:14.030000
229890519,190319202,,awaiting_feedback,2021-03-02 09:55:28.680000,2021-03-05 11:30:01.831000,2021-03-05 10:30:00.000000,2021-03-05 10:00:00.000000,18095707,592580,false,2021-03-09 14:08:14.264000
234993804,153238646,,complete,2021-03-30 06:10:46.041000,2021-04-21 14:28:50.908000,2021-03-30 08:00:00.000000,2021-03-30 07:30:00.000000,20800662,1548499,false,2021-04-21 18:28:48.162000
174959118,149436585,,complete,2020-02-05 14:25:18.168000,2020-02-24 12:01:21.441000,2020-02-08 15:00:00.000000,2020-02-08 12:00:00.000000,11022754,1294352,false,2021-03-09 14:08:13.513000
175612154,148787847,"Yoco - Shortmarket, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-10 07:27:20.355000,2021-05-10 12:31:41.054000,2020-02-12 14:45:00.000000,2020-02-12 14:00:00.000000,14661605,1298406,false,2021-05-10 18:32:28.764000
232963050,192510746,,complete,2021-03-18 14:35:11.965000,2021-04-19 10:21:23.758000,2021-03-18 09:45:00.000000,2021-03-18 09:00:00.000000,19618096,1298406,false,2021-04-19 12:28:36.970000
175336565,142621728,Remote - Telephonic,complete,2020-02-07 12:57:31.159000,2020-02-17 06:30:06.533000,2020-02-13 11:30:00.000000,2020-02-13 11:15:00.000000,14648647,473239,false,2021-03-09 14:08:12.995000
177151209,143428167,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room A (4)",complete,2020-02-19 14:32:11.752000,2020-03-12 13:32:36.260000,2020-02-26 10:45:00.000000,2020-02-26 10:00:00.000000,13953852,473239,false,2021-03-09 14:08:12.996000
178323543,150829518,"Yoco - Parkhurst, Shortmarket Hub-8-Extra Leg Room (2), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-02-26 16:30:01.806000,2020-03-17 14:57:06.688000,2020-03-03 12:30:00.000000,2020-03-03 12:00:00.000000,13102993,473239,false,2021-03-09 14:08:13.513000
226532656,186106170,,awaiting_feedback,2021-02-11 07:22:14.256000,2021-02-17 11:30:04.254000,2021-02-17 10:30:00.000000,2021-02-17 10:00:00.000000,18156558,1314111,false,2021-03-09 14:08:14.030000
241742331,196515112,,complete,2021-05-06 14:03:43.983000,2021-05-12 12:34:51.957000,2021-05-06 13:00:00.000000,2021-05-06 12:00:00.000000,20902073,1298406,false,2021-05-12 18:28:25.240000
230625909,190687439,,complete,2021-03-05 12:24:54.904000,2021-03-29 11:01:51.927000,2021-03-10 09:30:00.000000,2021-03-10 09:00:00.000000,20391894,733990,false,2021-03-29 12:32:28.644000
223456744,180158181,,complete,2021-01-26 10:45:07.003000,2021-05-10 12:48:30.771000,2021-01-27 10:15:00.000000,2021-01-27 09:15:00.000000,17992040,1298406,false,2021-05-10 18:32:28.770000
175327417,144113927,"Yoco - Shortmarket, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-07 10:27:53.449000,2021-05-10 12:35:41.016000,2020-02-13 12:00:00.000000,2020-02-13 11:00:00.000000,12936752,473239,false,2021-05-10 18:32:28.763000
177161843,151560948,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room C (8)",awaiting_feedback,2020-02-19 15:27:57.790000,2020-02-27 11:15:05.987000,2020-02-27 10:15:00.000000,2020-02-27 09:45:00.000000,14782809,473239,false,2021-03-09 14:08:13.514000
177151239,151560948,"Yoco - Shortmarket, Shortmarket Hub-6-Meeting Room C (8)",complete,2020-02-19 14:32:35.850000,2020-02-28 07:14:47.168000,2020-02-27 09:45:00.000000,2020-02-27 09:00:00.000000,13953852,473239,false,2021-03-09 14:08:13.514000
173170205,141371385,"Yoco Shortmarket, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-24 15:25:29.580000,2020-02-13 12:34:34.194000,2020-01-30 11:00:00.000000,2020-01-30 10:15:00.000000,7211314,1298406,false,2021-03-09 14:08:12.745000
174199177,147768715,"Yoco - Shortmarket, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-31 04:39:28.231000,2020-02-10 09:02:27.400000,2020-02-05 10:00:00.000000,2020-02-05 08:00:00.000000,14424496,1294352,false,2021-03-09 14:08:13.246000
180733402,153238646,,complete,2020-03-12 19:11:05.178000,2021-04-21 14:28:50.908000,2020-03-25 16:25:00.000000,2020-03-25 16:00:00.000000,20800664,648036,false,2021-04-21 18:28:47.980000
230239510,189753161,,complete,2021-03-03 19:02:28.555000,2021-05-10 12:23:26.362000,2021-03-10 09:30:00.000000,2021-03-10 09:00:00.000000,18584058,484360,false,2021-05-10 18:32:28.773000
227498684,188186974,,complete,2021-02-17 08:08:21.257000,2021-05-12 09:59:26.334000,2021-02-18 13:45:00.000000,2021-02-18 13:00:00.000000,19243432,592582,false,2021-05-12 12:30:56.448000
239389749,195167975,https://us02web.zoom.us/j/81649857526?pwd=YmlMbUdLcTd1TGMwVk5TQVJEcExFUT09,complete,2021-04-23 14:59:46.076000,2021-05-17 17:55:38.622000,2021-04-29 11:00:00.000000,2021-04-29 10:00:00.000000,20801027,1548499,false,2021-05-17 18:29:35.049000
244191338,197356404,,complete,2021-05-20 10:45:05.071000,2021-06-01 18:15:15.349000,2021-05-27 10:00:00.000000,2021-05-27 09:00:00.000000,21207421,1548499,false,2021-06-01 18:55:06.904000
243505881,199165338,,awaiting_feedback,2021-05-17 12:52:31.891000,2021-06-02 11:57:31.825000,2021-05-19 11:00:00.000000,2021-05-19 10:30:00.000000,20904258,484361,false,2021-06-02 12:55:36.942000
237474537,187011983,,complete,2021-04-13 12:59:02.330000,2021-06-03 06:52:56.525000,2021-04-16 12:30:00.000000,2021-04-16 12:00:00.000000,20741761,1298406,false,2021-06-03 12:55:44.043000
222607023,183366241,,complete,2021-01-21 08:57:55.445000,2021-04-14 15:27:16.248000,2021-02-10 08:00:00.000000,2021-02-10 07:30:00.000000,17206417,1298406,false,2021-04-14 18:28:28.709000
236842166,194976178,,complete,2021-04-09 04:59:55.004000,2021-04-21 11:55:27.866000,2021-04-21 09:00:00.000000,2021-04-21 08:00:00.000000,20846309,1298406,false,2021-04-21 12:29:27.275000
174504120,148020603,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-03 09:53:00.796000,2020-02-19 13:48:53.481000,2020-02-05 08:00:00.000000,2020-02-05 07:30:00.000000,14375868,473239,false,2021-03-09 14:08:13.246000
231492237,190500203,https://us02web.zoom.us/j/85794600200?pwd=MlIwOE9ES2ZFU0F1WDl3a3gwZStGZz09,complete,2021-03-10 16:06:09.261000,2021-03-17 11:47:19.148000,2021-03-16 10:00:00.000000,2021-03-16 09:30:00.000000,20427432,473161,false,2021-03-17 12:31:48.575000
238136497,190169218,https://us02web.zoom.us/j/82830096906?pwd=eTc2T2dRYVNjSVhyK2ZqT01scTZaUT09,awaiting_feedback,2021-04-16 13:33:37.587000,2021-04-23 15:06:28.965000,2021-04-23 11:00:00.000000,2021-04-23 10:30:00.000000,17281048,1298406,false,2021-04-23 18:27:46.724000
177151210,143428167,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room A (4)",complete,2020-02-19 14:32:11.760000,2020-03-12 13:32:36.260000,2020-02-26 11:15:00.000000,2020-02-26 10:45:00.000000,14782809,473239,false,2021-03-09 14:08:12.996000
227295131,188573426,,complete,2021-02-16 13:22:58.709000,2021-04-16 13:53:58.049000,2021-02-16 11:30:00.000000,2021-02-16 11:00:00.000000,16402588,1298406,false,2021-04-16 18:28:18.008000
228815791,189587907,,complete,2021-02-24 08:54:08.641000,2021-03-18 13:22:29.197000,2021-03-01 07:00:00.000000,2021-03-01 06:00:00.000000,18156577,1298406,false,2021-03-18 18:31:45.387000
237250430,193542321,https://us02web.zoom.us/j/83283148251?pwd=dmE1SmJLeDVHbU54ZjlZaktnb1VaUT09,complete,2021-04-12 14:54:48.955000,2021-04-28 07:23:04.186000,2021-04-14 08:30:00.000000,2021-04-14 08:00:00.000000,20427436,1258522,false,2021-04-28 12:28:26.882000
230887473,189587856,,complete,2021-03-07 21:24:55.309000,2021-03-12 06:43:11.652000,2021-03-10 13:00:00.000000,2021-03-10 12:00:00.000000,18468558,484360,false,2021-03-12 12:29:09.492000
243526900,198182568,,awaiting_feedback,2021-05-17 14:35:00.384000,2021-05-24 10:30:04.242000,2021-05-24 09:30:00.000000,2021-05-24 09:00:00.000000,21343135,1298406,false,2021-05-24 12:56:39.674000
243773969,198574607,,awaiting_feedback,2021-05-18 14:54:32.118000,2021-05-26 09:27:32.962000,2021-05-21 13:00:00.000000,2021-05-21 12:15:00.000000,21205738,484360,false,2021-05-26 12:57:16.931000
236853373,194691198,,complete,2021-04-09 07:20:46.948000,2021-04-15 18:58:53.108000,2021-04-14 13:00:00.000000,2021-04-14 12:30:00.000000,18095707,592580,false,2021-04-16 00:28:01.420000
234781709,193762118,,awaiting_feedback,2021-03-29 10:23:47.588000,2021-04-09 13:09:42.664000,2021-03-29 13:00:00.000000,2021-03-29 12:30:00.000000,20800662,1548499,false,2021-04-09 18:27:57.625000
180084792,152076571,Shortmarket Hub-6-Meeting Room S (6),complete,2020-03-09 14:37:12.071000,2020-03-24 12:31:12.198000,2020-03-13 11:00:00.000000,2020-03-13 10:15:00.000000,14829520,1298406,false,2021-03-09 14:08:13.514000
238282847,195832153,https://us02web.zoom.us/j/82962530044?pwd=cmhIQk54RjAxZnBycG9XUWRiRENrUT09,complete,2021-04-17 08:33:35.672000,2021-05-03 16:19:06.722000,2021-05-03 15:30:00.000000,2021-05-03 15:00:00.000000,20800662,1548499,false,2021-05-03 18:28:17.616000
241742333,196515112,,awaiting_feedback,2021-05-06 14:03:44.110000,2021-05-14 10:00:05.074000,2021-05-14 09:00:00.000000,2021-05-14 08:30:00.000000,20902074,1298406,false,2021-05-14 12:28:29.812000
235009698,193766417,,complete,2021-03-30 09:06:12.839000,2021-04-08 12:55:46.464000,2021-03-31 11:00:00.000000,2021-03-31 10:00:00.000000,20800663,1548499,false,2021-04-08 18:28:15.170000
180105583,152189066,Shortmarket Hub-6-Meeting Room P (4),complete,2020-03-09 16:07:53.539000,2020-04-06 14:44:19.381000,2020-03-11 09:00:00.000000,2020-03-11 08:00:00.000000,7188580,1298406,false,2021-03-09 14:08:13.515000
229051759,189582819,,awaiting_feedback,2021-02-25 07:47:15.416000,2021-03-08 11:30:02.508000,2021-03-08 10:30:00.000000,2021-03-08 10:00:00.000000,20270980,1298406,false,2021-03-09 14:08:14.264000
177831270,151415018,,complete,2020-02-24 08:57:41.586000,2020-03-13 14:51:00.751000,2020-02-24 12:45:00.000000,2020-02-24 12:00:00.000000,12735813,1258522,false,2021-03-09 14:08:13.514000
180078630,152364178,Shortmarket Hub-6-Meeting Room P (4),awaiting_feedback,2020-03-09 14:10:32.890000,2020-03-24 11:55:36.031000,2020-03-13 07:30:00.000000,2020-03-13 07:00:00.000000,14829522,1298406,false,2021-03-09 14:08:13.515000
229285760,188862181,,complete,2021-02-26 09:59:48.366000,2021-03-16 11:53:11.955000,2021-02-26 10:30:00.000000,2021-02-26 10:00:00.000000,20320588,1298406,false,2021-03-16 12:32:44.939000
231208511,189612002,,complete,2021-03-09 12:11:47.988000,2021-05-10 12:21:17.897000,2021-03-12 10:30:00.000000,2021-03-12 10:00:00.000000,18584058,484360,false,2021-05-10 18:32:28.771000
243773459,197635512,,complete,2021-05-18 14:52:40.045000,2021-05-27 09:13:44.064000,2021-05-18 06:20:00.000000,2021-05-18 06:00:00.000000,21123669,1298406,false,2021-05-27 12:56:42.921000
173853597,148017563,"Yoco - Shortmarket Street, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-29 12:08:59.369000,2020-01-31 12:31:38.949000,2020-01-30 13:00:00.000000,2020-01-30 12:30:00.000000,14101938,473239,false,2021-03-09 14:08:13.246000
242490573,198839992,https://us02web.zoom.us/j/85460348421?pwd=T3NXYmR3b2dqT09iZW9UYll3SmdsZz09,awaiting_feedback,2021-05-11 09:30:19.883000,2021-05-11 15:45:02.921000,2021-05-11 14:45:00.000000,2021-05-11 14:00:00.000000,19618096,1298406,false,2021-05-11 18:28:06.973000
237721534,190102644,https://us02web.zoom.us/j/86158350161?pwd=dGFiT3BZaklTaVhUMkxYK29yM25oZz09,complete,2021-04-14 14:28:07.447000,2021-06-01 08:39:21.471000,2021-04-19 14:00:00.000000,2021-04-19 13:30:00.000000,20427436,1258522,false,2021-06-01 12:55:36.071000
245426400,199678769,,complete,2021-05-27 08:05:15.156000,2021-06-01 08:49:46.572000,2021-05-31 12:45:00.000000,2021-05-31 12:00:00.000000,21441382,1548499,false,2021-06-01 12:55:36.073000
243203156,199000879,,awaiting_feedback,2021-05-14 13:53:27.158000,2021-06-02 14:30:18.840000,2021-06-02 14:30:00.000000,2021-06-02 14:00:00.000000,21383311,1548499,false,2021-06-02 18:55:17.130000
244798411,200287560,,complete,2021-05-24 17:13:53.561000,2021-06-04 08:37:02.185000,2021-06-04 08:30:00.000000,2021-06-04 08:00:00.000000,21565091,1548499,false,2021-06-04 12:55:44.064000
175151357,148668268,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-06 14:05:55.521000,2020-03-02 16:14:29.934000,2020-02-12 13:30:00.000000,2020-02-12 12:45:00.000000,14430394,452763,false,2021-03-09 14:08:13.246000
180078795,152364178,Shortmarket Hub-7-Boardroom (12),complete,2020-03-09 14:11:15.830000,2020-03-24 11:55:36.031000,2020-03-13 09:30:00.000000,2020-03-13 08:00:00.000000,14981577,1298406,false,2021-03-09 14:08:13.515000
216661057,180780352,https://us02web.zoom.us/j/87658957163?pwd=ZW81VnZHb01VL2t4MjdUczdEd1NoUT09,complete,2020-12-09 14:56:31.253000,2021-02-18 12:15:59.066000,2020-12-11 08:00:00.000000,2020-12-11 07:00:00.000000,17662054,648036,false,2021-03-09 14:08:13.764000
244176402,197635512,,awaiting_feedback,2021-05-20 08:01:14.787000,2021-05-27 09:13:44.064000,2021-05-20 08:00:00.000000,2021-05-20 07:00:00.000000,21123670,1548499,false,2021-05-27 12:56:42.921000
172376293,147770012,"AV room, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-20 08:06:48.548000,2020-03-11 17:08:53.901000,2020-01-29 10:00:00.000000,2020-01-29 09:00:00.000000,13954048,552616,false,2021-03-09 14:08:13.246000
226374890,187735151,,complete,2021-02-10 16:47:59.736000,2021-02-17 12:58:54.036000,2021-02-16 12:00:00.000000,2021-02-16 11:15:00.000000,18468558,484360,false,2021-03-09 14:08:14.263000
234759125,193754282,https://us02web.zoom.us/j/85024471975?pwd=MDlEK21PSFViMElPazY0MGwwNkx1QT09,complete,2021-03-29 06:09:19.953000,2021-04-19 14:49:08.843000,2021-04-06 15:00:00.000000,2021-04-06 14:00:00.000000,20721858,1548499,false,2021-04-19 18:28:18.013000
