id,name,created_at,updated_at,job_id,_fivetran_deleted,_fivetran_synced
12914787,Application Review,2021-02-23 17:36:48.402000,2021-02-23 17:36:48.402000,1730696,false,2021-03-09 14:08:07.408000
9671397,Reference Check,2020-02-25 17:39:46.678000,2020-02-25 17:39:46.678000,1302351,false,2021-03-09 14:08:04.783000
13367397,Reference Check,2021-04-16 12:05:45.568000,2021-05-14 13:47:46.635000,1791578,false,2021-05-14 18:27:56.987000
13626438,Technical Skills Interview,2021-05-17 13:35:26.755000,2021-05-17 13:35:35.340000,1814262,false,2021-05-17 18:29:34.454000
13631209,StrengthFinders,2021-05-17 18:25:22.479000,2021-05-17 18:25:22.479000,1826174,false,2021-05-18 00:27:33.007000
9648375,Reference Check,2020-02-21 09:40:00.507000,2020-03-05 08:56:43.918000,1299254,false,2021-03-09 14:08:04.782000
13134633,Preliminary Phone Screen,2021-03-19 11:53:54.699000,2021-03-19 11:53:54.699000,1760355,false,2021-03-19 12:31:24.789000
12271419,Final Interviews,2021-02-09 14:12:44.522000,2021-02-16 05:37:01.395000,1643942,false,2021-03-09 14:08:07.404000
13406909,Reference Check,2021-04-21 16:47:25.791000,2021-04-21 16:47:25.791000,1796906,false,2021-04-21 18:28:47.553000
13550109,Application Review,2021-05-07 08:02:39.059000,2021-05-07 08:02:39.059000,1815883,false,2021-05-07 12:28:27.374000
12936895,Offer,2021-02-25 15:56:28.569000,2021-02-25 16:00:41.064000,1733614,false,2021-03-09 14:08:07.788000
12273317,Face to Face,2021-02-09 15:02:55.522000,2021-02-09 15:14:26.022000,1644205,false,2021-03-09 14:08:07.405000
13650783,Shortlist,2021-05-19 09:00:52.447000,2021-05-19 09:00:52.447000,1828701,false,2021-05-19 12:28:37.252000
11558442,Team fit,2021-01-06 08:43:41.500000,2021-01-11 09:49:19.160000,1497118,false,2021-03-09 14:08:06.734000
9713381,StrengthFinders,2020-03-03 11:05:14.315000,2020-03-03 11:05:14.315000,1308063,false,2021-03-09 14:08:05.707000
11621219,Application Review,2021-01-13 11:41:51.113000,2021-01-13 11:41:51.113000,1553536,false,2021-03-09 14:08:06.738000
12023192,StrengthFinders,2021-02-04 14:13:39.061000,2021-02-04 14:14:20.081000,1609600,false,2021-03-09 14:08:07.404000
9411067,The Focused Interview,2020-01-21 08:33:59.253000,2020-01-21 08:33:59.253000,1268908,false,2021-03-09 14:08:02.974000
9518685,StrengthFinders,2020-02-04 12:53:10.795000,2020-02-04 12:53:10.795000,1282825,false,2021-03-09 14:08:03.729000
9528598,Remote Assessment,2020-02-05 12:18:42.761000,2020-03-03 14:18:32.318000,1284176,false,2021-03-09 14:08:03.731000
13428456,Role play interivew,2021-04-23 10:08:41.894000,2021-04-23 10:12:15.780000,1799751,false,2021-04-23 12:29:32.749000
11546382,Application Review,2021-01-05 07:32:32.852000,2021-01-05 07:32:32.852000,1543419,false,2021-03-09 14:08:06.737000
9457015,Case Study,2020-01-27 15:25:20.532000,2020-01-27 15:25:54.241000,1274680,false,2021-03-09 14:08:02.976000
12872531,Preliminary Phone Screen,2021-02-18 11:59:46.371000,2021-02-18 12:20:47.237000,1725067,false,2021-03-09 14:08:07.407000
12936983,Reference Check,2021-02-25 16:08:35.872000,2021-02-25 16:08:35.872000,1733629,false,2021-03-09 14:08:07.789000
11581590,Phone Interview,2021-01-08 14:42:51.079000,2021-01-08 14:42:57.782000,1543419,false,2021-03-09 14:08:06.738000
9376036,Reference Check,2020-01-15 10:51:00.396000,2020-01-20 09:51:52.294000,1264191,false,2021-03-09 14:08:02.972000
9411065,The WHO interview,2020-01-21 08:33:59.176000,2020-01-21 08:33:59.176000,1268908,false,2021-03-09 14:08:02.974000
9376030,Application Review,2020-01-15 10:51:00.207000,2020-01-15 10:51:00.207000,1264191,false,2021-03-09 14:08:02.971000
12915051,Final Interview,2021-02-23 17:50:06.685000,2021-02-23 17:52:14.620000,1730731,false,2021-03-09 14:08:07.787000
11202784,Reference Check,2020-11-26 12:15:52.509000,2021-01-12 18:32:11.209000,1497118,false,2021-03-09 14:08:06.734000
11155892,StrengthFinders,2020-11-24 15:08:30.078000,2021-04-07 10:10:53.154000,1490070,false,2021-04-07 12:28:42.115000
9557874,Technical Interview,2020-02-10 13:55:58.054000,2020-02-10 14:08:09.261000,1288245,false,2021-03-09 14:08:03.735000
9805214,Preliminary Screening,2020-03-17 08:54:24.175000,2020-03-17 08:54:24.175000,1320337,false,2021-03-09 14:08:05.709000
11352437,Application Review,2020-12-02 11:43:20.429000,2020-12-02 11:43:20.429000,1518945,false,2021-03-09 14:08:06.736000
11687576,Reference Check,2021-01-21 13:49:36.848000,2021-01-21 13:49:36.848000,1562436,false,2021-03-09 14:08:07.403000
9788324,Offer,2020-03-12 16:02:01.257000,2020-03-12 16:02:01.257000,1318079,false,2021-03-09 14:08:05.708000
12936888,Application Review,2021-02-25 15:56:28.373000,2021-02-25 15:56:28.373000,1733614,false,2021-03-09 14:08:07.787000
13375831,Offer,2021-04-17 08:10:51.477000,2021-04-17 08:10:51.477000,1792726,false,2021-04-17 12:28:07.820000
9593962,Application Review,2020-02-13 09:19:55.094000,2020-02-13 09:19:55.094000,1292103,false,2021-03-09 14:08:04.781000
13537987,Case Study,2021-05-06 06:05:13.750000,2021-05-06 06:06:18.175000,1814262,false,2021-05-06 06:27:35.541000
9519781,Remote Assessment,2020-02-04 15:15:06.015000,2020-02-04 15:15:06.015000,1282977,false,2021-03-09 14:08:03.730000
9536875,Offer,2020-02-06 08:53:59.289000,2020-02-06 08:53:59.289000,1285324,false,2021-03-09 14:08:03.733000
11111895,Preliminary Screening,2020-11-18 08:43:07.983000,2020-11-18 08:43:07.983000,1484071,false,2021-03-09 14:08:05.711000
13429685,Offer,2021-04-23 13:47:59.610000,2021-04-23 13:55:00.162000,1799919,false,2021-04-23 18:27:46.003000
13650334,Offer,2021-05-19 07:25:17.256000,2021-05-19 07:27:51.980000,1828636,false,2021-05-19 12:28:37.252000
9406424,Technical Interview,2020-01-20 09:53:20.762000,2020-01-20 09:54:05.740000,1264191,false,2021-03-09 14:08:02.972000
9676974,Final Interview,2020-02-26 09:17:23.176000,2020-02-26 09:17:23.176000,1303067,false,2021-03-09 14:08:05.706000
9648371,Preliminary Screening,2020-02-21 09:40:00.408000,2020-03-05 08:56:43.961000,1299254,false,2021-03-09 14:08:04.782000
12323340,Offer,2021-02-10 09:12:23.945000,2021-02-18 10:43:54.216000,1650990,false,2021-03-09 14:08:07.405000
9537063,Application Review,2020-02-06 09:27:29.083000,2020-02-06 09:27:29.083000,1285352,false,2021-03-09 14:08:03.733000
9593966,Final Interview,2020-02-13 09:19:55.178000,2020-02-13 09:19:55.178000,1292103,false,2021-03-09 14:08:04.782000
13023772,Offer,2021-03-08 13:59:58.419000,2021-03-08 13:59:58.419000,1744688,false,2021-03-09 14:08:07.790000
13575946,Preliminary Phone Screen,2021-05-11 12:26:38.207000,2021-05-11 12:26:38.207000,1819410,false,2021-05-11 18:28:06.257000
13650782,Application Review,2021-05-19 09:00:52.423000,2021-05-19 09:00:52.423000,1828701,false,2021-05-19 12:28:37.252000
9404624,Offer,2020-01-19 13:08:39.626000,2020-02-10 07:26:10.853000,1268061,false,2021-03-09 14:08:02.973000
13023769,Final Interview,2021-03-08 13:59:58.360000,2021-03-08 13:59:58.360000,1744688,false,2021-03-09 14:08:07.790000
9696412,Offer,2020-02-28 15:53:53.542000,2020-02-28 15:54:56.981000,1305706,false,2021-03-09 14:08:05.707000
13638531,Final Interview,2021-05-18 09:47:04.021000,2021-05-18 09:47:04.021000,1827117,false,2021-05-18 12:28:22.404000
9528992,Reference Check,2020-02-05 13:46:08.240000,2020-02-28 16:09:31.536000,1284231,false,2021-03-09 14:08:03.731000
9537065,Face to Face,2020-02-06 09:27:29.130000,2020-02-06 09:27:29.130000,1285352,false,2021-03-09 14:08:03.733000
11352367,StrengthFinders,2020-12-02 11:32:18.563000,2020-12-02 11:32:18.563000,1518935,false,2021-03-09 14:08:06.736000
9593892,Reference Check,2020-02-13 09:10:08.155000,2020-02-13 09:10:08.155000,1292092,false,2021-03-09 14:08:04.781000
12323338,Final Interview,2021-02-10 09:12:23.906000,2021-02-18 10:43:57.877000,1650990,false,2021-03-09 14:08:07.405000
13650328,Preliminary Phone Screen,2021-05-19 07:25:17.131000,2021-05-19 07:27:51.930000,1828636,false,2021-05-19 12:28:37.251000
9648370,Application Review,2020-02-21 09:40:00.370000,2020-02-21 09:40:00.370000,1299254,false,2021-03-09 14:08:04.782000
9788387,Remote Assessment,2020-03-12 16:09:52.782000,2020-03-12 16:11:23.564000,1318088,false,2021-03-09 14:08:05.708000
9444306,Remote Assessment,2020-01-24 09:55:17.333000,2020-01-24 09:55:24.621000,1272962,false,2021-03-09 14:08:02.975000
11623164,Reference Check,2021-01-13 16:12:09.969000,2021-01-13 16:19:10.424000,1553791,false,2021-03-09 14:08:06.739000
13134639,Application Review,2021-03-19 11:54:53.612000,2021-03-19 11:54:53.612000,1760356,false,2021-03-19 12:31:24.791000
13528600,Spark Hire,2021-05-05 13:02:04.960000,2021-05-05 13:02:12.099000,1799751,false,2021-05-05 18:28:16.689000
13631034,Application Review,2021-05-17 18:10:12.125000,2021-05-17 18:10:12.125000,1826150,false,2021-05-17 18:29:34.456000
13575949,Final Interview,2021-05-11 12:26:38.306000,2021-05-11 12:27:09.945000,1819410,false,2021-05-11 18:28:06.257000
9518683,Final Interview,2020-02-04 12:53:10.756000,2020-02-04 12:53:10.756000,1282825,false,2021-03-09 14:08:03.729000
13234906,Offer,2021-03-31 12:32:27.813000,2021-05-05 10:10:13.773000,1773497,false,2021-05-05 12:28:56.678000
13631210,Reference Check,2021-05-17 18:25:22.501000,2021-05-17 18:25:22.501000,1826174,false,2021-05-18 00:27:33.007000
9528441,Technical Interview,2020-02-05 11:08:53.731000,2020-02-05 11:08:53.731000,1284156,false,2021-03-09 14:08:03.730000
12936985,Offer,2021-02-25 16:08:35.897000,2021-02-25 16:08:35.897000,1733629,false,2021-03-09 14:08:07.789000
11667783,Case Study,2021-01-19 19:10:29.701000,2021-01-19 19:10:41.430000,1559791,false,2021-03-09 14:08:06.741000
13206937,Face to Face,2021-03-29 08:44:52.529000,2021-03-29 08:44:52.529000,1764998,false,2021-03-29 12:32:27.685000
9528442,Remote Assessment,2020-02-05 11:08:53.742000,2020-02-05 11:08:53.742000,1284156,false,2021-03-09 14:08:03.730000
11141086,Offer,2020-11-23 16:01:12.083000,2021-02-04 14:50:41.575000,1487978,false,2021-03-09 14:08:05.711000
11836060,team interview,2021-01-30 09:12:35.581000,2021-02-04 13:44:01.654000,1583059,false,2021-03-09 14:08:07.404000
13319592,Case Study,2021-04-12 11:12:26.619000,2021-05-05 10:10:21.876000,1773497,false,2021-05-05 12:28:56.678000
9528595,Application Review,2020-02-05 12:18:42.704000,2020-02-05 12:18:42.704000,1284176,false,2021-03-09 14:08:03.730000
11653717,Meet and greet,2021-01-16 10:42:14.912000,2021-01-16 10:42:14.912000,1557934,false,2021-03-09 14:08:06.740000
9528601,Offer,2020-02-05 12:18:42.839000,2020-03-03 14:18:32.325000,1284176,false,2021-03-09 14:08:03.731000
9556577,case study,2020-02-10 07:26:10.803000,2020-02-10 07:27:07.660000,1268061,false,2021-03-09 14:08:02.973000
9528989,Technical Interview,2020-02-05 13:46:08.164000,2020-02-28 16:09:31.139000,1284231,false,2021-03-09 14:08:03.731000
9528988,Preliminary Screening,2020-02-05 13:46:08.133000,2020-02-05 13:46:08.133000,1284231,false,2021-03-09 14:08:03.731000
13429684,Reference Check,2021-04-23 13:47:59.595000,2021-04-23 13:54:42.869000,1799919,false,2021-04-23 18:27:46.003000
9404622,StrengthFinder Assessment,2020-01-19 13:08:39.602000,2020-02-10 07:26:13.942000,1268061,false,2021-03-09 14:08:02.973000
9517853,Reference Check,2020-02-04 09:16:26.765000,2020-02-04 09:25:01.562000,1282707,false,2021-03-09 14:08:03.728000
9788388,Final Interview,2020-03-12 16:09:52.804000,2020-03-12 16:11:32.297000,1318088,false,2021-03-09 14:08:05.708000
9558055,Offer,2020-02-10 14:21:40.169000,2020-02-10 14:27:52.433000,1288268,false,2021-03-09 14:08:04.780000
9671513,Technical Interview,2020-02-25 17:47:03.728000,2020-02-25 17:47:03.728000,1302363,false,2021-03-09 14:08:04.784000
13750480,Competency Based Interview,2021-05-31 11:03:46.302000,2021-05-31 11:03:46.302000,1841442,false,2021-05-31 12:55:46.840000
13750484,Founder Meet & Greet,2021-05-31 11:03:46.368000,2021-05-31 11:03:46.368000,1841442,false,2021-05-31 12:55:46.843000
13780870,Culture Interview,2021-06-03 14:36:36.849000,2021-06-03 14:36:36.849000,1845510,false,2021-06-03 18:55:10.124000
9517855,Offer,2020-02-04 09:16:26.795000,2020-02-04 09:25:01.565000,1282707,false,2021-03-09 14:08:03.728000
9696408,Technical Interview,2020-02-28 15:53:53.452000,2020-02-28 15:54:56.957000,1305706,false,2021-03-09 14:08:05.706000
11653735,Preliminary Screening,2021-01-16 10:56:19.247000,2021-02-05 11:21:46.268000,1557936,false,2021-03-09 14:08:06.740000
13134632,Application Review,2021-03-19 11:53:54.671000,2021-03-19 11:53:54.671000,1760355,false,2021-03-19 12:31:24.693000
13429683,StrengthFinders,2021-04-23 13:47:59.579000,2021-04-23 13:53:47.005000,1799919,false,2021-04-23 18:27:46.003000
9519783,Reference Check,2020-02-04 15:15:06.074000,2020-02-04 15:15:06.074000,1282977,false,2021-03-09 14:08:03.730000
9585626,Application Review,2020-02-12 15:06:30.942000,2020-02-12 15:06:30.942000,1290973,false,2021-03-09 14:08:04.780000
9971463,Offer,2020-04-28 09:55:33.846000,2020-04-28 09:57:10.488000,1338915,false,2021-03-09 14:08:05.709000
13406910,Offer,2021-04-21 16:47:25.801000,2021-04-21 16:47:25.801000,1796906,false,2021-04-21 18:28:47.553000
13539558,Case Study,2021-05-06 12:22:27.111000,2021-05-06 12:23:38.198000,1814471,false,2021-05-06 18:28:09.324000
9411063,Shortlist,2020-01-21 08:33:59.135000,2020-01-21 08:33:59.135000,1268908,false,2021-03-09 14:08:02.974000
11155893,Final Interview,2020-11-24 15:08:30.096000,2021-04-07 10:10:53.159000,1490070,false,2021-04-07 12:28:42.115000
11621390,Application Review,2021-01-13 12:23:30.424000,2021-01-13 12:23:30.424000,1553559,false,2021-03-09 14:08:06.738000
11686237,Face to Face,2021-01-21 10:08:42.454000,2021-01-21 10:09:25.103000,1553559,false,2021-03-09 14:08:06.739000
12845882,Preliminary Phone Screen,2021-02-17 17:07:18.113000,2021-02-17 17:07:18.113000,1721470,false,2021-03-09 14:08:07.407000
9630787,Application Review,2020-02-19 13:59:09.412000,2020-02-19 13:59:09.412000,1296925,false,2021-03-09 14:08:04.782000
12914791,StrengthFinders,2021-02-23 17:36:48.610000,2021-04-12 10:25:28.628000,1730696,false,2021-04-12 12:29:08.931000
9778262,StrengthFinder Assessment,2020-03-11 13:39:29.992000,2020-03-17 11:41:30.757000,1288245,false,2021-03-09 14:08:04.780000
9606978,Technical Interview,2020-02-14 17:06:08.760000,2020-02-14 17:06:15.877000,1158769,false,2021-03-09 14:08:00.855000
10605235,Preliminary Phone Screen,2020-09-03 07:22:13.901000,2020-09-03 07:22:13.901000,1419928,false,2021-03-09 14:08:05.710000
11111900,Offer,2020-11-18 08:43:08.062000,2020-11-18 08:43:08.062000,1484071,false,2021-03-09 14:08:05.711000
9517939,Final Interview,2020-02-04 09:38:27.310000,2020-02-04 09:38:27.310000,1282719,false,2021-03-09 14:08:03.728000
11558451,Culture Fit,2021-01-06 08:44:29.429000,2021-01-11 09:49:19.150000,1497118,false,2021-03-09 14:08:06.735000
11836059,Preliminary Phone Screen,2021-01-30 09:12:35.562000,2021-02-01 16:20:13.079000,1583059,false,2021-03-09 14:08:07.404000
9713379,Face to Face,2020-03-03 11:05:14.291000,2020-03-03 11:05:14.291000,1308063,false,2021-03-09 14:08:05.707000
13134640,Preliminary Phone Screen,2021-03-19 11:54:53.635000,2021-03-19 11:54:53.635000,1760356,false,2021-03-19 12:31:24.792000
13550114,Reference Check,2021-05-07 08:02:39.219000,2021-05-07 08:03:33.900000,1815883,false,2021-05-07 12:28:27.561000
9788322,Final Interview,2020-03-12 16:02:01.200000,2020-03-12 16:02:01.200000,1318079,false,2021-03-09 14:08:05.708000
9659649,Case Study,2020-02-24 12:01:04.393000,2020-03-09 14:11:09.122000,1300713,false,2021-03-09 14:08:04.783000
12273322,Reference Check,2021-02-09 15:02:55.622000,2021-02-09 15:16:33.484000,1644205,false,2021-03-09 14:08:07.405000
13539575,Preliminary Phone Screen,2021-05-06 12:23:24.538000,2021-05-06 12:23:30.601000,1814471,false,2021-05-06 18:28:09.325000
9686773,Preliminary Phone Screen,2020-02-27 13:13:24.339000,2020-02-27 13:13:24.339000,1303055,false,2021-03-09 14:08:04.784000
12271416,Preliminary Screening,2021-02-09 14:12:44.467000,2021-02-09 14:12:44.467000,1643942,false,2021-03-09 14:08:07.404000
12981840,Reference Check,2021-03-03 09:07:01.173000,2021-03-03 09:07:01.173000,1739664,false,2021-03-09 14:08:07.790000
11621222,Final Interview,2021-01-13 11:41:51.187000,2021-01-21 11:52:43.824000,1553536,false,2021-03-09 14:08:06.738000
13134645,Offer,2021-03-19 11:54:53.733000,2021-03-19 11:54:53.733000,1760356,false,2021-03-19 12:31:24.795000
11155894,Reference Check,2020-11-24 15:08:30.115000,2021-04-07 10:10:53.162000,1490070,false,2021-04-07 12:28:42.115000
9648372,Technical Interview,2020-02-21 09:40:00.434000,2020-03-05 08:56:43.950000,1299254,false,2021-03-09 14:08:04.782000
13406908,Final Interview,2021-04-21 16:47:25.750000,2021-04-21 16:47:25.750000,1796906,false,2021-04-21 18:28:47.553000
9648374,Final Interview,2020-02-21 09:40:00.477000,2020-03-05 08:56:43.928000,1299254,false,2021-03-09 14:08:04.782000
9671511,Application Review,2020-02-25 17:47:03.671000,2020-02-25 17:47:03.671000,1302363,false,2021-03-09 14:08:04.783000
13750483,Reference Check,2021-05-31 11:03:46.353000,2021-05-31 11:03:46.353000,1841442,false,2021-05-31 12:55:46.842000
9557492,Application Review,2020-02-10 12:15:01.082000,2020-02-10 12:15:01.082000,1288183,false,2021-03-09 14:08:03.734000
9971459,Technical Interview,2020-04-28 09:55:33.774000,2020-04-28 09:57:02.873000,1338915,false,2021-03-09 14:08:05.709000
11351953,Offer,2020-12-02 11:08:15.466000,2020-12-02 11:08:15.466000,1518881,false,2021-03-09 14:08:06.735000
9404612,Reference Checks,2020-01-19 12:46:06.727000,2020-02-05 07:09:13.135000,1268057,false,2021-03-09 14:08:02.972000
9593968,StrengthFinders,2020-02-13 09:19:55.235000,2020-02-13 09:19:55.235000,1292103,false,2021-03-09 14:08:04.782000
12872530,Shortlist,2021-02-18 11:59:46.360000,2021-02-18 11:59:46.360000,1725067,false,2021-03-09 14:08:07.407000
13134637,StrengthFinders,2021-03-19 11:53:54.778000,2021-03-19 11:53:54.778000,1760355,false,2021-03-19 12:31:24.790000
13539559,Final Interview,2021-05-06 12:22:27.126000,2021-05-06 12:23:38.200000,1814471,false,2021-05-06 18:28:09.324000
13575948,Competency Based Interview,2021-05-11 12:26:38.262000,2021-05-11 12:27:09.943000,1819410,false,2021-05-11 18:28:06.257000
13537986,Competency Based Interview,2021-05-06 06:05:13.739000,2021-05-18 16:46:26.578000,1814262,false,2021-05-18 18:30:40.557000
11352444,Offer,2020-12-02 11:43:20.597000,2020-12-02 11:43:20.597000,1518945,false,2021-03-09 14:08:06.737000
12271417,Technical Interview,2021-02-09 14:12:44.483000,2021-02-09 14:12:44.483000,1643942,false,2021-03-09 14:08:07.404000
13169772,Technical Interview/Case Study,2021-03-24 10:07:56.700000,2021-05-13 14:40:32.233000,1764998,false,2021-05-13 18:28:40.650000
9376032,Phone Interview,2020-01-15 10:51:00.254000,2020-01-20 09:52:06.974000,1264191,false,2021-03-09 14:08:02.972000
9536611,Case Study,2020-02-06 07:40:54.229000,2020-02-06 07:40:54.229000,1285296,false,2021-03-09 14:08:03.732000
10605238,Final Interview,2020-09-03 07:22:13.952000,2020-09-03 07:25:56.093000,1419928,false,2021-03-09 14:08:05.710000
13134642,Final Interview,2021-03-19 11:54:53.669000,2021-03-19 11:54:53.669000,1760356,false,2021-03-19 12:31:24.793000
9404621,Final Interview,2020-01-19 13:08:39.558000,2020-02-10 07:26:13.950000,1268061,false,2021-03-09 14:08:02.973000
13604210,Application Review,2021-05-13 14:38:43.031000,2021-05-13 14:38:43.031000,1822856,false,2021-05-13 18:28:40.650000
9404607,Preliminary Screening,2020-01-19 12:40:39.953000,2020-01-19 12:40:39.953000,1268057,false,2021-03-09 14:08:02.972000
9457016,StrengthFinders,2020-01-27 15:25:20.594000,2020-01-27 15:25:57.319000,1274680,false,2021-03-09 14:08:02.976000
13233413,Application Review,2021-03-31 07:26:20.161000,2021-03-31 07:26:20.161000,1773303,false,2021-03-31 08:30:37.662000
13375825,Application Review,2021-04-17 08:10:51.298000,2021-04-17 08:10:51.298000,1792726,false,2021-04-17 12:28:07.630000
9659646,Shortlist,2020-02-24 12:01:04.336000,2020-02-24 12:01:04.336000,1300713,false,2021-03-09 14:08:04.783000
9671516,Reference Check,2020-02-25 17:47:03.798000,2020-02-25 17:47:03.798000,1302363,false,2021-03-09 14:08:04.784000
10605234,Shortlist,2020-09-03 07:22:13.888000,2020-09-03 07:22:13.888000,1419928,false,2021-03-09 14:08:05.710000
13428476,Team & Culture Fit Interview,2021-04-23 10:13:16.180000,2021-05-05 13:02:12.086000,1799751,false,2021-05-05 18:28:16.689000
13630951,Offer,2021-05-17 18:06:21.573000,2021-05-17 18:06:21.573000,1826140,false,2021-05-17 18:29:34.456000
9404618,Shortlist,2020-01-19 13:08:39.510000,2020-01-19 13:08:39.510000,1268061,false,2021-03-09 14:08:02.973000
11155895,Offer,2020-11-24 15:08:30.126000,2021-04-07 10:10:53.164000,1490070,false,2021-04-07 12:28:42.115000
13650326,Application Review,2021-05-19 07:25:17.093000,2021-05-19 07:25:17.093000,1828636,false,2021-05-19 12:28:37.064000
9676848,The WHO interview,2020-02-26 08:36:38.689000,2020-02-27 13:15:23.879000,1303055,false,2021-03-09 14:08:04.784000
11352439,Face to Face,2020-12-02 11:43:20.481000,2020-12-02 11:43:20.481000,1518945,false,2021-03-09 14:08:06.737000
12914792,Final Interview,2021-02-23 17:36:48.625000,2021-04-12 10:25:28.719000,1730696,false,2021-04-12 12:29:08.931000
13513110,Shortlist,2021-05-04 11:22:45.530000,2021-05-04 11:22:45.530000,1810989,false,2021-05-04 12:28:15.288000
9445578,case study,2020-01-24 13:15:49.044000,2020-02-05 07:09:15.863000,1268057,false,2021-03-09 14:08:02.972000
9713380,Case Study,2020-03-03 11:05:14.304000,2020-03-03 11:05:14.304000,1308063,false,2021-03-09 14:08:05.707000
9788320,Technical Interview,2020-03-12 16:02:01.159000,2020-03-12 16:02:01.159000,1318079,false,2021-03-09 14:08:05.708000
11202782,StrengthFinders,2020-11-26 12:15:52.458000,2021-01-11 09:49:19.131000,1497118,false,2021-03-09 14:08:06.734000
12915052,Reference Check,2021-02-23 17:50:06.728000,2021-02-23 17:52:46.351000,1730731,false,2021-03-09 14:08:07.787000
9805218,Meet and Greet,2020-03-17 08:54:24.299000,2020-03-17 08:54:24.299000,1320337,false,2021-03-09 14:08:05.709000
9517854,StrengthFinders,2020-02-04 09:16:26.778000,2020-02-04 09:25:01.563000,1282707,false,2021-03-09 14:08:03.728000
9593965,Case Study,2020-02-13 09:19:55.165000,2020-02-13 09:19:55.165000,1292103,false,2021-03-09 14:08:04.782000
11653737,Technical Interview/Case Study,2021-01-16 10:56:19.280000,2021-01-16 10:59:41.777000,1557936,false,2021-03-09 14:08:06.741000
12484388,Face to Face,2021-02-12 13:51:18.777000,2021-02-12 13:51:18.777000,1671974,false,2021-03-09 14:08:07.406000
9457007,Application Review,2020-01-27 15:22:21.879000,2020-01-27 15:22:21.879000,1274680,false,2021-03-09 14:08:02.976000
11621395,Offer,2021-01-13 12:23:30.557000,2021-01-21 10:09:25.331000,1553559,false,2021-03-09 14:08:06.739000
13023770,StrengthFinders,2021-03-08 13:59:58.393000,2021-03-08 13:59:58.393000,1744688,false,2021-03-09 14:08:07.790000
13098315,Application Review,2021-03-16 11:54:22.123000,2021-03-16 11:54:22.123000,1755387,false,2021-03-16 12:32:44.472000
11687474,Technical Interview/Case Study,2021-01-21 13:40:07.826000,2021-01-21 13:40:07.826000,1562421,false,2021-03-09 14:08:07.403000
13406906,Competency Based Interview,2021-04-21 16:47:25.675000,2021-04-21 16:47:25.675000,1796906,false,2021-04-21 18:28:47.552000
13169775,Reference Check,2021-03-24 10:07:56.743000,2021-05-06 17:48:18.955000,1764998,false,2021-05-06 18:28:09.324000
13367398,Offer,2021-04-16 12:05:45.584000,2021-05-14 13:47:39.209000,1791578,false,2021-05-14 18:27:56.987000
9686039,Preliminary Phone Screen,2020-02-27 10:15:51.495000,2020-02-27 10:15:51.495000,1299254,false,2021-03-09 14:08:04.783000
12872529,Application Review,2021-02-18 11:59:46.342000,2021-02-18 11:59:46.342000,1725067,false,2021-03-09 14:08:07.407000
13604217,Offer,2021-05-13 14:38:43.156000,2021-05-13 14:42:36.297000,1822856,false,2021-05-13 18:28:40.652000
9476692,Technical Interview,2020-01-29 07:49:18.638000,2020-01-29 07:49:18.638000,1158769,false,2021-03-09 14:08:00.855000
9593888,Preliminary Screening,2020-02-13 09:10:08.074000,2020-02-13 09:10:08.074000,1292092,false,2021-03-09 14:08:04.781000
12023194,Meet and greet,2021-02-04 14:14:15.009000,2021-02-04 14:14:17.166000,1609600,false,2021-03-09 14:08:07.404000
12323334,Shortlist,2021-02-10 09:12:23.825000,2021-02-10 09:14:10.527000,1650990,false,2021-03-09 14:08:07.405000
9411001,The WHO interview,2020-01-21 08:04:28.841000,2020-01-21 08:04:28.841000,1268899,false,2021-03-09 14:08:02.974000
9455732,Case Study,2020-01-27 11:20:46.724000,2020-01-27 11:20:46.724000,1274504,false,2021-03-09 14:08:02.976000
11623244,Final Interviews,2021-01-13 16:18:31.533000,2021-01-13 16:19:13.730000,1553791,false,2021-03-09 14:08:06.739000
9713378,Preliminary Screening,2020-03-03 11:05:14.277000,2020-03-03 11:05:14.277000,1308063,false,2021-03-09 14:08:05.707000
13098321,StrengthFinders,2021-03-16 11:54:22.216000,2021-03-16 11:54:22.216000,1755387,false,2021-03-16 12:32:44.567000
9536615,Offer,2020-02-06 07:40:54.313000,2020-02-06 07:40:54.313000,1285296,false,2021-03-09 14:08:03.732000
9686041,Preliminary Phone Screen,2020-02-27 10:15:51.984000,2020-02-27 10:15:51.984000,1299254,false,2021-03-09 14:08:04.783000
13537989,Culture Interview,2021-05-06 06:05:13.780000,2021-05-18 16:46:26.591000,1814262,false,2021-05-18 18:30:40.747000
9614397,Face to Face 2,2020-02-17 11:16:38.916000,2020-02-17 11:16:55.326000,1171737,false,2021-03-09 14:08:01.464000
9445706,The WHO interview,2020-01-24 13:27:55.773000,2020-02-05 07:09:15.854000,1268057,false,2021-03-09 14:08:02.972000
13631207,Case Study,2021-05-17 18:25:22.409000,2021-05-17 18:25:22.409000,1826174,false,2021-05-18 00:27:33.004000
13691644,StrengthFinders,2021-05-24 07:10:15.019000,2021-05-24 07:10:47.835000,1833559,false,2021-05-24 12:56:39.090000
11667781,Preliminary Phone Screen,2021-01-19 19:10:29.659000,2021-01-19 19:10:29.659000,1559791,false,2021-03-09 14:08:06.741000
12914790,Case Study,2021-02-23 17:36:48.601000,2021-04-12 10:25:11.146000,1730696,false,2021-04-12 12:29:08.931000
9404619,Preliminary Screening,2020-01-19 13:08:39.530000,2020-02-10 07:27:07.670000,1268061,false,2021-03-09 14:08:02.973000
