interview_interview_id,interview_name,application_id,location,interview_status,interview_end,interview_start,interview_id,organizer_id,interviewer_id,job_stage_name,department_name,job_name,job_status,interview_created_at
12705870,Face to Face Interview,141226651.0,,complete,2020-01-30 15:00:00.000000,2020-01-30 14:00:00.000000,12705870.0,1061223.0,733990.0,,,,,2020-01-27 11:15:38.617000
12705870,Face to Face Interview,141226651.0,,complete,2020-01-30 15:00:00.000000,2020-01-30 14:00:00.000000,12705870.0,1061223.0,1273831.0,,,,,2020-01-27 11:15:38.617000
12705870,Face to Face Interview,141226651.0,,complete,2020-01-30 15:00:00.000000,2020-01-30 14:00:00.000000,12705870.0,1061223.0,1267287.0,,,,,2020-01-27 11:15:38.617000
12705870,Face to Face Interview,145425337.0,,complete,2020-01-10 12:45:00.000000,2020-01-10 12:00:00.000000,12705870.0,1061223.0,1061223.0,,,,,2020-01-02 12:37:38.367000
12705870,Face to Face Interview,197363554.0,,complete,2021-04-29 14:00:00.000000,2021-04-29 13:00:00.000000,12705870.0,733990.0,1061223.0,,,,,2021-04-28 11:59:40.346000
12705870,Face to Face Interview,197363554.0,,complete,2021-04-29 14:00:00.000000,2021-04-29 13:00:00.000000,12705870.0,733990.0,1335530.0,,,,,2021-04-28 11:59:40.346000
12705870,Face to Face Interview,138432654.0,"https://zoom.us/j/829380515, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-28 08:45:00.000000,2020-02-28 08:00:00.000000,12705870.0,1298406.0,1061223.0,,,,,2020-02-24 08:28:45.612000
12830287,Former Manager,,,,,,,,,,,,,
12939150,Shortlist,,,,,,,,,,,,,
13041442,Typeform Screening,,,,,,,,,,,,,
13083723,Former Manager,,,,,,,,,,,,,
13103184,Application Review,,,,,,,,,,,,,
13247371,Application Review,,,,,,,,,,,,,
13459727,Application Review,,,,,,,,,,,,,
13606958,Shortlist,,,,,,,,,,,,,
13636046,Company Fit Interview,,,,,,,,,,,,,
13763245,Team Fit Interview,144791487.0,"Yoco, Shortmarket Hub-6-Meeting Room C (8)",complete,2020-01-16 12:30:00.000000,2020-01-16 12:00:00.000000,13763245.0,648036.0,689111.0,,,,,2020-01-06 05:45:59.366000
13763245,Team Fit Interview,144791487.0,"Yoco, Shortmarket Hub-6-Meeting Room C (8)",complete,2020-01-16 12:30:00.000000,2020-01-16 12:00:00.000000,13763245.0,648036.0,466247.0,,,,,2020-01-06 05:45:59.366000
13848377,Final Interview (Company Fit),192507233.0,,complete,2021-03-25 09:45:00.000000,2021-03-25 09:00:00.000000,13848377.0,1298406.0,1335530.0,,,,,2021-03-18 14:07:43.333000
13848377,Final Interview (Company Fit),192507233.0,,complete,2021-03-25 09:45:00.000000,2021-03-25 09:00:00.000000,13848377.0,1298406.0,484329.0,,,,,2021-03-18 14:07:43.333000
13848377,Final Interview (Company Fit),144858650.0,"Yoco - Shortmarket, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-19 10:30:00.000000,2020-02-19 09:45:00.000000,13848377.0,1298406.0,484360.0,,,,,2020-01-30 13:44:35.197000
13848377,Final Interview (Company Fit),144858650.0,"Yoco - Shortmarket, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-19 10:30:00.000000,2020-02-19 09:45:00.000000,13848377.0,1298406.0,484374.0,,,,,2020-01-30 13:44:35.197000
13937916,Typeform Screening,,,,,,,,,,,,,
13954048,Face to Face Interview,147759734.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-06 09:30:00.000000,2020-02-06 08:30:00.000000,13954048.0,552616.0,471194.0,,,,,2020-01-20 08:04:09.371000
13954048,Face to Face Interview,147759734.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-06 09:30:00.000000,2020-02-06 08:30:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-20 08:04:09.371000
13954048,Face to Face Interview,143434989.0,"56 Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-04 10:00:00.000000,2020-02-04 09:00:00.000000,13954048.0,552616.0,471194.0,,,,,2020-01-13 20:46:24.736000
13954048,Face to Face Interview,143434989.0,"56 Shortmarket Street, Shortmarket Hub-6-Meeting Room P (4)",complete,2020-02-04 10:00:00.000000,2020-02-04 09:00:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-13 20:46:24.736000
13954048,Face to Face Interview,147770012.0,"AV room, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-29 10:00:00.000000,2020-01-29 09:00:00.000000,13954048.0,552616.0,471194.0,,,,,2020-01-20 08:06:48.548000
13954048,Face to Face Interview,147770012.0,"AV room, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-01-29 10:00:00.000000,2020-01-29 09:00:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-20 08:06:48.548000
13954048,Face to Face Interview,146161268.0,Shortmarket Hub-6-Meeting Room S (6),complete,2020-01-27 13:00:00.000000,2020-01-27 12:00:00.000000,13954048.0,552616.0,471194.0,,,,,2020-01-13 21:16:56.925000
13954048,Face to Face Interview,146161268.0,Shortmarket Hub-6-Meeting Room S (6),complete,2020-01-27 13:00:00.000000,2020-01-27 12:00:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-13 21:16:56.925000
13954048,Face to Face Interview,146997341.0,Shortmarket Hub-6-Meeting Room C (8),complete,2020-01-30 09:00:00.000000,2020-01-30 08:00:00.000000,13954048.0,552616.0,471194.0,,,,,2020-01-17 16:00:34.422000
13954048,Face to Face Interview,146997341.0,Shortmarket Hub-6-Meeting Room C (8),complete,2020-01-30 09:00:00.000000,2020-01-30 08:00:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-17 16:00:34.422000
13954048,Face to Face Interview,147620447.0,Shortmarket Hub-6-Meeting Room C (8),complete,2020-02-03 09:00:00.000000,2020-02-03 08:00:00.000000,13954048.0,552616.0,552616.0,,,,,2020-01-24 14:28:45.216000
13954048,Face to Face Interview,147620447.0,Shortmarket Hub-6-Meeting Room C (8),complete,2020-02-03 09:00:00.000000,2020-02-03 08:00:00.000000,13954048.0,552616.0,1017134.0,,,,,2020-01-24 14:28:45.216000
14047945,Competency Interview,,,,,,,,,,,,,
14069592,Case Study,,,,,,,,,,,,,
14140003,Culture & Values Alignment Interview,,,,,,,,,,,,,
14422020,Application Review,,,,,,,,,Application Review,"Risk & Compliance Management | Risk & Compliance | Controlling, Legal & Admin",Head of Risk & Compliance,closed,
14430301,Application Review,,,,,,,,,Application Review,Brand Marketing ,Growth Product Manager,closed,
14487561,Preliminary Screening (Typeform),,,,,,,,,Preliminary Screening,Product,Recruiter Trainer (Dummy Job),closed,
14506290,Typeform Screening,,,,,,,,,Preliminary Screening,*Job Templates,Engineering Jobs Template,draft,
14602087,Technical Interview,,,,,,,,,Face to Face,Technology & Engineering,Senior Front-End Software Engineer,closed,
14604657,Case Study,,,,,,,,,Remote Assessment,Marketing & Sales | Sales | Revenue,Inbound Sales Lead,closed,
14618603,Gallup StrengthsFinders,,,,,,,,,Remote Assessment,Marketing & Sales | Sales | Revenue,Outbound Sales Representative,closed,
14630788,Follow-Up Closing Call,,,,,,,,,Final Interview,Technology & Engineering,Senior Back-End Engineer,closed,
14631382,StrengthsFinders,,,,,,,,,StrengthFinders,Technology & Engineering,Lead Mobile Engineer,closed,
14662868,Final (Company Fit) Interview,,,,,,,,,Final Interview,"Design | Product Strategy, Design & Insights",Creative Team,closed,
14710841,Screening Call,152226934.0,Remote - Telephonic,complete,2020-02-26 15:00:00.000000,2020-02-26 14:30:00.000000,14710841.0,473239.0,484374.0,Preliminary Screening,Brand Marketing ,Online Community Coordinator,closed,2020-02-25 15:53:03.551000
14710841,Screening Call,151421249.0,"Yoco - Shortmarket Street, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-20 11:30:00.000000,2020-02-20 10:30:00.000000,14710841.0,473239.0,484374.0,Preliminary Screening,Brand Marketing ,Online Community Coordinator,closed,2020-02-18 11:57:01.843000
14710841,Screening Call,151559872.0,"Yoco - Shortmarket Street, Shortmarket Hub-6-Meeting Room S (6)",complete,2020-02-21 13:00:00.000000,2020-02-21 12:00:00.000000,14710841.0,473239.0,484374.0,Preliminary Screening,Brand Marketing ,Online Community Coordinator,closed,2020-02-19 10:57:42.002000
14724937,Case Study,152996881.0,Remote,complete,2020-03-05 20:00:00.000000,2020-03-05 17:00:00.000000,14724937.0,473239.0,1017134.0,Case Study,Technology & Engineering,Senior Back-End Engineer,closed,2020-03-03 15:44:48.608000
14724937,Case Study,152194615.0,Yoco - Remote,awaiting_feedback,2020-03-21 11:00:00.000000,2020-03-21 09:00:00.000000,14724937.0,1294352.0,1017134.0,Case Study,Technology & Engineering,Senior Back-End Engineer,closed,2020-02-26 11:12:21.118000
14829281,Team Fit,151415018.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-24 15:00:00.000000,2020-02-24 14:15:00.000000,14829281.0,1258522.0,484373.0,Final Interview,Technology & Engineering,,,2020-02-24 11:12:29.227000
14829281,Team Fit,151415018.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-24 15:00:00.000000,2020-02-24 14:15:00.000000,14829281.0,1258522.0,456411.0,Final Interview,Technology & Engineering,,,2020-02-24 11:12:29.227000
14829281,Team Fit,151415018.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-24 15:00:00.000000,2020-02-24 14:15:00.000000,14829281.0,1258522.0,1258522.0,Final Interview,Technology & Engineering,,,2020-02-24 11:12:29.227000
14847152,Former Manager,,,,,,,,,Reference Check,Brand Marketing ,Art Director/Senior Designer,closed,
14856720,Application Review,,,,,,,,,Application Review,Technology & Engineering,TechOps Engineer,open,
14914593,Typeform Feedback,,,,,,,,,Preliminary Screening,Customer Operations,Training Manager ,open,
15030485,Application Review,,,,,,,,,Application Review,*Job Templates,Sales Jobs Template,draft,
15042614,Screening Call,,,,,,,,,Preliminary Screening,Marketing & Sales | Sales | Revenue,Outbound Sales Representative,closed,
16402585,Application Review,,,,,,,,,Application Review,Product,UX Design Lead,open,
17206412,Application Review,,,,,,,,,Application Review,Technology & Engineering,Senior DevOps Engineer,closed,
17662732,StrengthsFinders,,,,,,,,,StrengthFinders,People & Culture ,Talent Acquisition Lead,closed,
17973853,Final (Company & Team Fit) Interview,,,,,,,,,Final Interview,Business Strategy | Expansion | Strategic Business Development,2021 Expansion Associate,closed,
18093188,Meet & Greet,184904729.0,,complete,2021-01-27 11:00:00.000000,2021-01-27 10:00:00.000000,18093188.0,1298406.0,637602.0,Face to Face,Brand Marketing ,Design Lead: Marketing & Communications,closed,2021-01-21 10:13:04.464000
18093188,Meet & Greet,184528667.0,,complete,2021-02-01 11:00:00.000000,2021-02-01 10:00:00.000000,18093188.0,1298406.0,637602.0,Face to Face,Brand Marketing ,Design Lead: Marketing & Communications,closed,2021-01-27 15:26:42.631000
18093188,Meet & Greet,184693284.0,,complete,2021-01-27 15:00:00.000000,2021-01-27 14:00:00.000000,18093188.0,1298406.0,637602.0,Face to Face,Brand Marketing ,Design Lead: Marketing & Communications,closed,2021-01-21 10:11:58.859000
18093188,Meet & Greet,184915568.0,,complete,2021-01-27 14:00:00.000000,2021-01-27 13:00:00.000000,18093188.0,1298406.0,637602.0,Face to Face,Brand Marketing ,Design Lead: Marketing & Communications,closed,2021-01-22 07:23:09.283000
18093188,Meet & Greet,184508354.0,,complete,2021-02-01 09:00:00.000000,2021-02-01 08:00:00.000000,18093188.0,1298406.0,637602.0,Face to Face,Brand Marketing ,Design Lead: Marketing & Communications,closed,2021-01-21 10:12:27.204000
18156574,Application Review,,,,,,,,,Application Review,Technology & Engineering,Chief of Staff - Engineering,open,
18208836,Case Study,187732932.0,,complete,2021-02-09 07:00:00.000000,2021-02-09 06:00:00.000000,18208836.0,1298406.0,1298406.0,Technical Interview/Case Study,Technology & Engineering,Senior Backend Engineer - Merchant Account,open,2021-02-09 11:19:03.417000
18208836,Case Study,187298087.0,,complete,2021-03-05 07:00:00.000000,2021-03-05 06:00:00.000000,18208836.0,1298406.0,1298406.0,Technical Interview/Case Study,Technology & Engineering,Senior Backend Engineer - Merchant Account,open,2021-02-19 12:28:07.587000
18208836,Case Study,186808201.0,,complete,2021-02-24 07:00:00.000000,2021-02-24 06:00:00.000000,18208836.0,1298406.0,1298406.0,Technical Interview/Case Study,Technology & Engineering,Senior Backend Engineer - Merchant Account,open,2021-02-24 07:25:43.637000
18208836,Case Study,187163709.0,,complete,2021-02-19 07:00:00.000000,2021-02-19 06:00:00.000000,18208836.0,1298406.0,1298406.0,Technical Interview/Case Study,Technology & Engineering,Senior Backend Engineer - Merchant Account,open,2021-02-15 16:47:28.449000
18804029,Application Review,,,,,,,,,Application Review,Technology & Engineering,Front-end Software Engineer,closed,
19246600,Culture fit,189606071.0,"Shay Doran is inviting you to a scheduled Zoom meeting.  Topic: Prince Chiramba - People & Culture interview Time: Mar 2, 2021 10:00 PM Johannesburg  Join Zoom Meeting https://us02web.zoom.us/j/88609048462?pwd=T3R2VjNpclp0MFhoVitSdnBxb3NVdz09  Meeting ...",complete,2021-03-02 08:30:00.000000,2021-03-02 08:00:00.000000,19246600.0,1504434.0,1421750.0,Final Interview,Product & Engineering | Engineering | Product Strategy & Design,Business Development Manager,closed,2021-03-01 15:26:33.136000
19246600,Culture fit,188411858.0,,complete,2021-02-23 11:00:00.000000,2021-02-23 10:30:00.000000,19246600.0,1504434.0,1504434.0,Final Interview,Product & Engineering | Engineering | Product Strategy & Design,Business Development Manager,closed,2021-02-22 12:58:24.598000
19246600,Culture fit,188411858.0,,complete,2021-02-23 11:00:00.000000,2021-02-23 10:30:00.000000,19246600.0,1504434.0,1421750.0,Final Interview,Product & Engineering | Engineering | Product Strategy & Design,Business Development Manager,closed,2021-02-22 12:58:24.598000
19618103,Former Manager,,,,,,,,,Reference Check,Product,"Senior Product Designer, UX or UI",open,
20320583,Shortlist,,,,,,,,,Shortlist,Business Strategy | Expansion | Strategic Business Development,OPERATIONAL RISK MANAGER  ,closed,
20391898,StrengthsFinders,,,,,,,,,StrengthFinders,Product,User Researcher quantitative & qualitative,open,
20427563,StrengthsFinders,,,,,,,,,StrengthFinders,Technology & Engineering,Backend Software Engineer - First Mile Team,open,
20682643,Culture fit Interview,195838512.0,,awaiting_feedback,2021-04-15 14:00:00.000000,2021-04-15 13:00:00.000000,20682643.0,1298406.0,471195.0,Final Interview,"Risk & Compliance Management | Risk & Compliance | Controlling, Legal & Admin",Senior Financial Crime Specialist,closed,2021-04-15 11:51:20.088000
20682643,Culture fit Interview,195838512.0,,awaiting_feedback,2021-04-15 14:00:00.000000,2021-04-15 13:00:00.000000,20682643.0,1298406.0,647034.0,Final Interview,"Risk & Compliance Management | Risk & Compliance | Controlling, Legal & Admin",Senior Financial Crime Specialist,closed,2021-04-15 11:51:20.088000
20682643,Culture fit Interview,192360446.0,,complete,2021-04-01 16:00:00.000000,2021-04-01 15:00:00.000000,20682643.0,1298406.0,471195.0,Final Interview,"Risk & Compliance Management | Risk & Compliance | Controlling, Legal & Admin",Senior Financial Crime Specialist,closed,2021-03-31 15:20:58.974000
20682643,Culture fit Interview,192360446.0,,complete,2021-04-01 16:00:00.000000,2021-04-01 15:00:00.000000,20682643.0,1298406.0,647034.0,Final Interview,"Risk & Compliance Management | Risk & Compliance | Controlling, Legal & Admin",Senior Financial Crime Specialist,closed,2021-03-31 15:20:58.974000
20846309,Meet and greet,194976178.0,,complete,2021-04-21 09:00:00.000000,2021-04-21 08:00:00.000000,20846309.0,1298406.0,524691.0,Meet and greet,Technology & Engineering,Engineering Lead - New Markets,open,2021-04-09 04:59:55.004000
20846309,Meet and greet,193904367.0,,complete,2021-04-21 08:00:00.000000,2021-04-21 07:00:00.000000,20846309.0,1298406.0,524691.0,Meet and greet,Technology & Engineering,Engineering Lead - New Markets,open,2021-03-31 12:15:23.548000
20846309,Meet and greet,193891810.0,,complete,2021-04-06 08:30:00.000000,2021-04-06 08:00:00.000000,20846309.0,1298406.0,456411.0,Meet and greet,Technology & Engineering,Engineering Lead - New Markets,open,2021-03-31 12:14:30.039000
20846309,Meet and greet,193846029.0,,awaiting_feedback,2021-04-08 11:00:00.000000,2021-04-08 10:30:00.000000,20846309.0,1298406.0,441896.0,Meet and greet,Technology & Engineering,Engineering Lead - New Markets,open,2021-04-01 04:52:27.283000
20846309,Meet and greet,193910279.0,,complete,2021-04-21 10:00:00.000000,2021-04-21 09:00:00.000000,20846309.0,1298406.0,524691.0,Meet and greet,Technology & Engineering,Engineering Lead - New Markets,open,2021-04-01 04:52:48.689000
20902073,Final (Company Fit) Interview,196515112.0,,complete,2021-05-06 13:00:00.000000,2021-05-06 12:00:00.000000,20902073.0,1298406.0,452763.0,Final Interview,Product,Product Marketing Manager ,open,2021-05-06 14:03:43.983000
20902073,Final (Company Fit) Interview,196515112.0,,complete,2021-05-06 13:00:00.000000,2021-05-06 12:00:00.000000,20902073.0,1298406.0,733990.0,Final Interview,Product,Product Marketing Manager ,open,2021-05-06 14:03:43.983000
20902073,Final (Company Fit) Interview,195551793.0,,complete,2021-05-10 11:00:00.000000,2021-05-10 10:00:00.000000,20902073.0,1298406.0,733990.0,Final Interview,Product,Product Marketing Manager ,open,2021-05-11 11:21:17.610000
20902073,Final (Company Fit) Interview,195551793.0,,complete,2021-05-10 11:00:00.000000,2021-05-10 10:00:00.000000,20902073.0,1298406.0,452763.0,Final Interview,Product,Product Marketing Manager ,open,2021-05-11 11:21:17.610000
20902073,Final (Company Fit) Interview,195551793.0,,complete,2021-05-14 15:00:00.000000,2021-05-14 14:30:00.000000,20902073.0,1298406.0,1421750.0,Final Interview,Product,Product Marketing Manager ,open,2021-05-11 11:22:06.964000
21123675,Former Manager,,,,,,,,,Reference Check,People & Culture ,Generalist Recruiter,open,
21364870,Preliminary Screening Call,196635245.0,https://us02web.zoom.us/j/83672334139?pwd=WkRucUdtaGsrL0ZNakJFV0FUS0tsZz09,complete,2021-05-07 10:30:00.000000,2021-05-07 10:00:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-05 11:10:58.684000
21364870,Preliminary Screening Call,196924380.0,,complete,2021-05-06 14:00:00.000000,2021-05-06 13:30:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-05 11:05:54.165000
21364870,Preliminary Screening Call,199538982.0,,complete,2021-05-24 10:00:00.000000,2021-05-24 09:30:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-20 20:58:53.079000
21364870,Preliminary Screening Call,200261566.0,,complete,2021-05-27 08:30:00.000000,2021-05-27 08:00:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-25 14:31:47.794000
21364870,Preliminary Screening Call,199423970.0,,complete,2021-05-24 14:30:00.000000,2021-05-24 14:00:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-17 08:32:50.315000
21364870,Preliminary Screening Call,198889776.0,,complete,2021-05-20 13:30:00.000000,2021-05-20 13:00:00.000000,21364870.0,647037.0,647037.0,Preliminary Phone Screen,Customer Operations,Key Accounts Manager,open,2021-05-17 14:21:06.149000
21383294,Case Study,,,,,,,,,Case Study,Analytics,Senior Data Modelling Specialist,open,
21533945,Former Manager,,,,,,,,,Reference Check,People & Culture ,Talent Sourcer,open,
21534340,Case Study,,,,,,,,,Case Study,Analytics,People Data Analyst,open,
21565734,Face to Face Interview,,,,,,,,,Face to Face,Product,UX Writer - Product ,open,
21704515,Final (Company Fit) Interview,,,,,,,,,Final Interview,Technology & Engineering,Backend Staff Engineer,open,
4345545,Competency & Cultural Fit Interview,,,,,,,,,,,,,
4345747,Application Review,,,,,,,,,,,,,
4390164,StrengthsFinders,,,,,,,,,,,,,
4598239,Application Review,,,,,,,,,,,,,
4654983,Minimum Requirements Phone Interview,,,,,,,,,,,,,
4756323,Application Review,,,,,,,,,,,,,
4832725,Shortlist,,,,,,,,,,,,,
4890463,Face to Face Interview,,,,,,,,,,,,,
4958291,Shortlist,,,,,,,,,,,,,
5089540,Preliminary Screening Call,,,,,,,,,,,,,
5198658,Former Manager,,,,,,,,,,,,,
5227563,Preliminary Screening Call,,,,,,,,,,,,,
5335587,Shortlist,,,,,,,,,,,,,
5453290,Preliminary Screening Call,,,,,,,,,,,,,
5519337,Former Manager,,,,,,,,,,,,,
5666899,Face to Face Interview,,,,,,,,,,,,,
5693761,Face to Face Interview,,,,,,,,,,,,,
5806796,Typeform Screening,,,,,,,,,,,,,
5970109,Application Review,,,,,,,,,,,,,
6016203,Face to Face Interview,,,,,,,,,,,,,
6242537,Face to Face Interview,,,,,,,,,,,,,
6864461,Face to Face Interview,,,,,,,,,,,,,
7211310,Preliminary Screening Call,,,,,,,,,,,,,
7745798,Team Fit Interview,,,,,,,,,,,,,
8560000,Team Fit Interview,,,,,,,,,,,,,
8693550,Meet and greet,,,,,,,,,,,,,
8799147,Preliminary Screening,,,,,,,,,,,,,
8959287,Application Review,,,,,,,,,,,,,
8999117,Team Fit Interview,,,,,,,,,,,,,
9470440,Final Interview (Company Fit),,,,,,,,,,,,,
9564743,Former Manager,,,,,,,,,,,,,
9680155,Face to Face Interview,,,,,,,,,,,,,
9858573,Peer Panel Interview,,,,,,,,,,,,,
10099990,Team Fit Interview,,,,,,,,,,,,,
10178966,Meet and greet,,,,,,,,,,,,,
10439608,Former Manager,,,,,,,,,,,,,
10808340,Team Fit Interview,,,,,,,,,,,,,
10855328,First Face to Face,,,,,,,,,,,,,
10887171,StrengthsFinders,,,,,,,,,,,,,
10887327,Application Review,,,,,,,,,,,,,
10982231,Face to Face,,,,,,,,,,,,,
11051304,StrengthsFinders,,,,,,,,,,,,,
11223600,Meet & Greet,150185638.0,"Yoco - Shortmarket Street, Shortmarket Hub-7-AV Meeting Room (7)",complete,2020-02-26 14:15:00.000000,2020-02-26 13:45:00.000000,11223600.0,473239.0,452419.0,,,,,2020-02-13 14:38:21.417000
11467800,StrengthsFinders,,,,,,,,,,,,,
11517708,Final (Company Fit) Interview,,,,,,,,,,,,,
11627358,Face to Face Interview,,,,,,,,,,,,,
11727195,Former Manager,,,,,,,,,,,,,
11819038,Culture Fit,,,,,,,,,,,,,
11969273,StrengthsFinders,,,,,,,,,,,,,
12016554,Application Review,,,,,,,,,,,,,
12161655,Technical Phone Interview,,,,,,,,,,,,,
12344554,Former Manager,,,,,,,,,,,,,
12674745,Meet & Greet,,,,,,,,,,,,,
12735814,Gallup StrengthsFinders,,,,,,,,,,,,,
12936760,Previous Leaders,,,,,,,,,,,,,
13026336,Final (Company Fit) Interview,,,,,,,,,,,,,
13083719,Culture & Values Alignment Interview,,,,,,,,,,,,,
13102992,Culture Fit Interview,142646782.0,"Yoco - Parkhurst, Shortmarket Hub-9-Auditorium (20), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-04 13:45:00.000000,2020-03-04 13:00:00.000000,13102992.0,473239.0,1267286.0,,,,,2020-02-26 16:29:46.929000
13102992,Culture Fit Interview,142646782.0,"Yoco - Parkhurst, Shortmarket Hub-9-Auditorium (20), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-04 13:45:00.000000,2020-03-04 13:00:00.000000,13102992.0,473239.0,648036.0,,,,,2020-02-26 16:29:46.929000
13102992,Culture Fit Interview,142765380.0,"Yoco - Parkhurst, Parkhurst Hub-1-JHB Office Boardroom (10), Shortmarket Hub-6-Meeting Room P (4)",complete,2020-03-04 08:30:00.000000,2020-03-04 07:45:00.000000,13102992.0,473239.0,1267286.0,,,,,2020-02-27 16:52:12.333000
13102992,Culture Fit Interview,142765380.0,"Yoco - Parkhurst, Parkhurst Hub-1-JHB Office Boardroom (10), Shortmarket Hub-6-Meeting Room P (4)",complete,2020-03-04 08:30:00.000000,2020-03-04 07:45:00.000000,13102992.0,473239.0,648036.0,,,,,2020-02-27 16:52:12.333000
13102992,Culture Fit Interview,142821143.0,"Yoco - Parkhurst, Shortmarket Hub-7-AV Meeting Room (7), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-03 16:00:00.000000,2020-03-03 15:15:00.000000,13102992.0,473239.0,648036.0,,,,,2020-02-26 16:29:54.619000
13102992,Culture Fit Interview,142821143.0,"Yoco - Parkhurst, Shortmarket Hub-7-AV Meeting Room (7), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-03 16:00:00.000000,2020-03-03 15:15:00.000000,13102992.0,473239.0,1267286.0,,,,,2020-02-26 16:29:54.619000
13102992,Culture Fit Interview,150829518.0,"Yoco - Parkhurst, Shortmarket Hub-8-Extra Leg Room (2), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-03 12:00:00.000000,2020-03-03 11:15:00.000000,13102992.0,473239.0,561465.0,,,,,2020-02-26 16:30:01.798000
13102992,Culture Fit Interview,150829518.0,"Yoco - Parkhurst, Shortmarket Hub-8-Extra Leg Room (2), Parkhurst Hub-1-JHB Office Boardroom (10)",complete,2020-03-03 12:00:00.000000,2020-03-03 11:15:00.000000,13102992.0,473239.0,648036.0,,,,,2020-02-26 16:30:01.798000
13103899,Former Manager,,,,,,,,,,,,,
13443694,Final (Company & Team Fit) Interview,163052672.0,,complete,2020-07-14 13:00:00.000000,2020-07-14 12:00:00.000000,13443694.0,1298406.0,1267148.0,,,,,2020-07-10 08:16:44.489000
13443694,Final (Company & Team Fit) Interview,163052672.0,,complete,2020-07-14 13:00:00.000000,2020-07-14 12:00:00.000000,13443694.0,1298406.0,484345.0,,,,,2020-07-10 08:16:44.489000
13531834,Team & Culture Fit,,,,,,,,,,,,,
13636041,Application Review,,,,,,,,,,,,,
13763240,Typeform Screening,,,,,,,,,,,,,
13848373,Typeform Screening,,,,,,,,,,,,,
13894270,Case Study,145248802.0,,complete,2020-03-25 17:00:00.000000,2020-03-25 16:00:00.000000,13894270.0,648036.0,648036.0,,,,,2020-03-11 16:20:14.133000
13953854,Former Manager,,,,,,,,,,,,,
14046921,Former Manager,,,,,,,,,,,,,
14048492,Former Manager,,,,,,,,,,,,,
14139999,The WHO interview,,,,,,,,,,,,,
14375866,Gallup StrengthsFinders,,,,,,,,,Remote Assessment,Marketing & Sales | Sales | Revenue,Retail Account Manager,closed,
14422054,StrengthFinder Assessment,,,,,,,,,StrengthFinder Assessment,Finance & Legal,FP&A Lead ,closed,
14430394,Culture & Values Alignment Interview,148668268.0,Shortmarket Hub-6-Meeting Room P (4),complete,2020-02-12 10:15:00.000000,2020-02-12 09:45:00.000000,14430394.0,452763.0,473161.0,The Focused Interview,Marketing & Sales | Sales | Revenue,Sales Operations Lead,closed,2020-02-06 14:03:00.247000
14430394,Culture & Values Alignment Interview,148668268.0,Shortmarket Hub-6-Meeting Room P (4),complete,2020-02-12 10:15:00.000000,2020-02-12 09:45:00.000000,14430394.0,452763.0,484360.0,The Focused Interview,Marketing & Sales | Sales | Revenue,Sales Operations Lead,closed,2020-02-06 14:03:00.247000
14430394,Culture & Values Alignment Interview,148668268.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-12 13:30:00.000000,2020-02-12 12:45:00.000000,14430394.0,452763.0,689111.0,The Focused Interview,Marketing & Sales | Sales | Revenue,Sales Operations Lead,closed,2020-02-06 14:05:55.521000
14430394,Culture & Values Alignment Interview,148668268.0,Shortmarket Hub-6-Meeting Room A (4),complete,2020-02-12 13:30:00.000000,2020-02-12 12:45:00.000000,14430394.0,452763.0,1057501.0,The Focused Interview,Marketing & Sales | Sales | Revenue,Sales Operations Lead,closed,2020-02-06 14:05:55.521000
14504588,Meet&Greet,,,,,,,,,Final Interview,Brand Marketing ,Paid Media Manager,closed,
